symbol,price_date,price,market_cap
004800,2026-06-19,200000.0,3348100000000.0
004830,2026-06-19,3530.0,55400000000.0
004840,2026-06-19,4115.0,79300000000.0
004890,2026-06-19,35400.0,85900000000.0
004910,2026-06-19,3565.0,45600000000.0
004920,2026-06-19,947.0,49400000000.0
004960,2026-06-19,11040.0,127700000000.0
004970,2026-06-19,8910.0,142600000000.0
004980,2026-06-19,8390.0,205700000000.0
004990,2026-06-19,25550.0,2546400000000.0
005010,2026-06-19,4490.0,252300000000.0
005090,2026-06-19,48400.0,697400000000.0
005110,2026-06-19,1254.0,26500000000.0
005160,2026-06-19,2475.0,134300000000.0
005180,2026-06-19,66000.0,611800000000.0
005250,2026-06-19,10740.0,505100000000.0
005290,2026-06-19,61400.0,3129600000000.0
005300,2026-06-19,100300.0,930700000000.0
005320,2026-06-19,1079.0,36900000000.0
005360,2026-06-19,1298.0,24500000000.0
005380,2026-06-19,604000.0,123673700000000.0
005420,2026-06-19,11890.0,456700000000.0
005430,2026-06-19,81400.0,257700000000.0
005440,2026-06-19,13520.0,2107800000000.0
005490,2026-06-19,359000.0,28447700000000.0
005610,2026-06-19,38700.0,333900000000.0
005670,2026-06-19,6300.0,63000000000.0
005680,2026-06-19,16170.0,323400000000.0
005710,2026-06-19,10530.0,211000000000.0
005720,2026-06-19,6140.0,322600000000.0
005740,2026-06-19,5670.0,84200000000.0
005750,2026-06-19,4270.0,70800000000.0
005800,2026-06-19,13060.0,117500000000.0
005810,2026-06-19,37100.0,534900000000.0
005820,2026-06-19,13970.0,32100000000.0
005850,2026-06-19,67200.0,3121300000000.0
005860,2026-06-19,2345.0,92400000000.0
005880,2026-06-19,2005.0,647100000000.0
005930,2026-06-19,366250.0,2141199500000000.0
005960,2026-06-19,6150.0,141100000000.0
005990,2026-06-19,10640.0,141500000000.0
006040,2026-06-19,31950.0,1410300000000.0
006060,2026-06-19,2595.0,143600000000.0
006110,2026-06-19,50400.0,762200000000.0
006120,2026-06-19,44400.0,773200000000.0
006200,2026-06-19,2345.0,22000000000.0
006260,2026-06-19,415500.0,12963600000000.0
006280,2026-06-19,124500.0,1455000000000.0
006340,2026-06-19,11700.0,917400000000.0
006360,2026-06-19,26850.0,2297900000000.0
006370,2026-06-19,4070.0,44000000000.0
006400,2026-06-19,553000.0,44563800000000.0
006490,2026-06-19,285.0,42100000000.0
006570,2026-06-19,1884.0,28700000000.0
006620,2026-06-19,3965.0,112900000000.0
006650,2026-06-19,124500.0,809300000000.0
006660,2026-06-19,10920.0,88700000000.0
006730,2026-06-19,10280.0,667400000000.0
006840,2026-06-19,6080.0,80500000000.0
006880,2026-06-19,5010.0,59300000000.0
006890,2026-06-19,5950.0,69000000000.0
006920,2026-06-19,3425.0,37400000000.0
006980,2026-06-19,16990.0,52500000000.0
007070,2026-06-19,22750.0,1902100000000.0
007160,2026-06-19,43200.0,216000000000.0
007210,2026-06-19,1578.0,103100000000.0
007310,2026-06-19,315000.0,1262500000000.0
007340,2026-06-19,41850.0,2448700000000.0
007390,2026-06-19,29450.0,1897600000000.0
007460,2026-06-19,2810.0,66300000000.0
007530,2026-06-19,2030.0,45200000000.0
007540,2026-06-19,40900.0,117600000000.0
007570,2026-06-19,8020.0,153100000000.0
007590,2026-06-19,5830.0,79400000000.0
007610,2026-06-19,5120.0,92200000000.0
007660,2026-06-19,116600.0,8559500000000.0
007680,2026-06-19,3620.0,48700000000.0
007690,2026-06-19,34500.0,319500000000.0
007700,2026-06-19,15830.0,619200000000.0
007720,2026-06-19,299.0,30100000000.0
007770,2026-06-19,7170.0,25200000000.0
007810,2026-06-19,122200.0,2930700000000.0
007820,2026-06-19,3245.0,65000000000.0
007860,2026-06-19,8460.0,198600000000.0
007980,2026-06-19,1749.0,82000000000.0
008060,2026-06-19,20000.0,625700000000.0
008250,2026-06-19,2745.0,30100000000.0
008350,2026-06-19,1169.0,150900000000.0
008370,2026-06-19,4875.0,58500000000.0
008470,2026-06-19,3120.0,26200000000.0
008490,2026-06-19,18095.0,209300000000.0
008500,2026-06-19,625.0,3800000000.0
008600,2026-06-19,2620.0,17600000000.0
008700,2026-06-19,1200.0,92500000000.0
008730,2026-06-19,17140.0,425100000000.0
008770,2026-06-19,55100.0,2162600000000.0
008870,2026-06-19,40250.0,40300000000.0
008930,2026-06-19,29175.0,1995300000000.0
008970,2026-06-19,1384.0,143600000000.0
009070,2026-06-19,4220.0,126600000000.0
009140,2026-06-19,24900.0,39100000000.0
009150,2026-06-19,2271000.0,169629400000000.0
009160,2026-06-19,4240.0,277200000000.0
009180,2026-06-19,2805.0,79000000000.0
009200,2026-06-19,1478.0,61500000000.0
009240,2026-06-19,33300.0,783700000000.0
009270,2026-06-19,1069.0,122700000000.0
009290,2026-06-19,5860.0,291800000000.0
009300,2026-06-19,13260.0,84500000000.0
009310,2026-06-19,5330.0,23300000000.0
009410,2026-06-19,1700.0,505900000000.0
009420,2026-06-19,52200.0,2727000000000.0
009440,2026-06-19,756.0,17600000000.0
009450,2026-06-19,66700.0,971700000000.0
009470,2026-06-19,37200.0,246000000000.0
009540,2026-06-19,414500.0,29335500000000.0
009580,2026-06-19,1687.0,105200000000.0
009620,2026-06-19,832.0,14500000000.0
009680,2026-06-19,9910.0,215400000000.0
009780,2026-06-19,6070.0,106800000000.0
009810,2026-06-19,1843.0,28000000000.0
009830,2026-06-19,37100.0,6377200000000.0
009900,2026-06-19,8110.0,425500000000.0
009970,2026-06-19,174800.0,2264300000000.0
010040,2026-06-19,1585.0,65100000000.0
010060,2026-06-19,260500.0,4863600000000.0
010100,2026-06-19,4315.0,131400000000.0
010120,2026-06-19,252000.0,37800000000000.0
010130,2026-06-19,1208000.0,25214500000000.0
010140,2026-06-19,27000.0,23760000000000.0
010170,2026-06-19,16510.0,2567100000000.0
010240,2026-06-19,5330.0,62400000000.0
010280,2026-06-19,5150.0,67100000000.0
010400,2026-06-19,3630.0,27700000000.0
010470,2026-06-19,4960.0,59400000000.0
010580,2026-06-19,1806.0,200900000000.0
010640,2026-06-19,2040.0,34100000000.0
010690,2026-06-19,14040.0,490300000000.0
010770,2026-06-19,4015.0,58700000000.0
010780,2026-06-19,23050.0,695800000000.0
010950,2026-06-19,103700.0,11674800000000.0
010960,2026-06-19,3195.0,77100000000.0
011000,2026-06-19,734.0,66700000000.0
011040,2026-06-19,5030.0,154800000000.0
011070,2026-06-19,1218000.0,28826500000000.0
011090,2026-06-19,1486.0,17600000000.0
011150,2026-06-19,1988.0,71400000000.0
011170,2026-06-19,76700.0,3280900000000.0
011200,2026-06-19,19810.0,18685500000000.0
011210,2026-06-19,73500.0,1998800000000.0
011230,2026-06-19,4335.0,83100000000.0
011280,2026-06-19,2015.0,142700000000.0
011300,2026-06-19,2255.0,37900000000.0
011320,2026-06-19,3935.0,76000000000.0
011370,2026-06-19,839.0,84700000000.0
011390,2026-06-19,49400.0,52200000000.0
011560,2026-06-19,21700.0,218800000000.0
011690,2026-06-19,4090.0,150100000000.0
011700,2026-06-19,2800.0,90800000000.0
011760,2026-06-19,24450.0,323400000000.0
011780,2026-06-19,125900.0,3167300000000.0
011790,2026-06-19,119000.0,5902200000000.0
011810,2026-06-19,3530.0,109500000000.0
011930,2026-06-19,20850.0,423400000000.0
012030,2026-06-19,1864.0,375000000000.0
012160,2026-06-19,376.0,29400000000.0
012170,2026-06-19,997.0,20200000000.0
012200,2026-06-19,5560.0,151400000000.0
012320,2026-06-19,54700.0,129400000000.0
012330,2026-06-19,608000.0,55165400000000.0
012340,2026-06-19,961.0,10900000000.0
012450,2026-06-19,1134000.0,58472900000000.0
012510,2026-06-19,120100.0,3497800000000.0
012610,2026-06-19,3920.0,163100000000.0
012620,2026-06-19,6760.0,29700000000.0
012630,2026-06-19,20900.0,1248600000000.0
012700,2026-06-19,2825.0,74000000000.0
012750,2026-06-19,70900.0,2694100000000.0
012800,2026-06-19,1225.0,111600000000.0
012860,2026-06-19,2960.0,216800000000.0
013000,2026-06-19,1312.0,37700000000.0
013030,2026-06-19,33750.0,397200000000.0
013120,2026-06-19,2225.0,202000000000.0
013310,2026-06-19,2910.0,112900000000.0
013360,2026-06-19,1579.0,85300000000.0
013520,2026-06-19,2595.0,129900000000.0
013570,2026-06-19,3825.0,100700000000.0
013580,2026-06-19,19500.0,174200000000.0
013700,2026-06-19,1161.0,69400000000.0
013720,2026-06-19,571.0,34700000000.0
013810,2026-06-19,1811.0,26500000000.0
013870,2026-06-19,3905.0,74500000000.0
013890,2026-06-19,9340.0,204800000000.0
013990,2026-06-19,3760.0,123700000000.0
014100,2026-06-19,1643.0,19400000000.0
014130,2026-06-19,2245.0,26900000000.0
014190,2026-06-19,1302.0,46100000000.0
014280,2026-06-19,4195.0,123000000000.0
014440,2026-06-19,4470.0,89400000000.0
014470,2026-06-19,1099.0,66000000000.0
014530,2026-06-19,3160.0,110200000000.0
014580,2026-06-19,3955.0,109100000000.0
014620,2026-06-19,30400.0,807300000000.0
014680,2026-06-19,285000.0,3138700000000.0
014710,2026-06-19,7770.0,133800000000.0
014790,2026-06-19,2620.0,99200000000.0
014820,2026-06-19,20050.0,581300000000.0
014830,2026-06-19,66800.0,452100000000.0
014910,2026-06-19,3090.0,67500000000.0
014940,2026-06-19,5060.0,230600000000.0
014970,2026-06-19,4855.0,72000000000.0
014990,2026-06-19,480.0,36100000000.0
015230,2026-06-19,5910.0,160400000000.0
015260,2026-06-19,565.0,26600000000.0
015360,2026-06-19,14420.0,392900000000.0
015590,2026-06-19,2225.0,118800000000.0
015750,2026-06-19,6800.0,544000000000.0
015760,2026-06-19,37500.0,24073700000000.0
015860,2026-06-19,6970.0,344000000000.0
015890,2026-06-19,4640.0,135600000000.0
016100,2026-06-19,1311.0,25000000000.0
016250,2026-06-19,11420.0,57500000000.0
016380,2026-06-19,5520.0,552000000000.0
016450,2026-06-19,4345.0,173800000000.0
016580,2026-06-19,9980.0,185600000000.0
016590,2026-06-19,9600.0,386900000000.0
016670,2026-06-19,2415.0,24600000000.0
016710,2026-06-19,7040.0,113300000000.0
016740,2026-06-19,4120.0,118100000000.0
016790,2026-06-19,994.0,187300000000.0
016800,2026-06-19,26000.0,299000000000.0
016880,2026-06-19,2070.0,165400000000.0
016920,2026-06-19,887.0,23500000000.0
017040,2026-06-19,932.0,40400000000.0
017180,2026-06-19,1251.0,42500000000.0
017250,2026-06-19,1019.0,21400000000.0
017370,2026-06-19,4585.0,84000000000.0
017390,2026-06-19,56100.0,277700000000.0
017550,2026-06-19,2155.0,134500000000.0
017650,2026-06-19,8530.0,74900000000.0
017670,2026-06-19,94500.0,20297700000000.0
017800,2026-06-19,76600.0,2994500000000.0
017810,2026-06-19,9570.0,364800000000.0
017860,2026-06-19,13260.0,235500000000.0
017890,2026-06-19,12180.0,259100000000.0
017900,2026-06-19,9160.0,530800000000.0
017940,2026-06-19,82500.0,566000000000.0
017960,2026-06-19,30450.0,1573500000000.0
018000,2026-06-19,1000.0,259500000000.0
018120,2026-06-19,16780.0,111100000000.0
018250,2026-06-19,11420.0,301600000000.0
018260,2026-06-19,210500.0,16288000000000.0
018290,2026-06-19,11570.0,404300000000.0
018310,2026-06-19,14460.0,212600000000.0
018500,2026-06-19,1487.0,69500000000.0
018620,2026-06-19,2595.0,15000000000.0
018670,2026-06-19,212500.0,1967200000000.0
018700,2026-06-19,1034.0,12100000000.0
018880,2026-06-19,4480.0,4597700000000.0
019010,2026-06-19,5100.0,245800000000.0
019170,2026-06-19,8630.0,452400000000.0
019180,2026-06-19,6760.0,121700000000.0
019210,2026-06-19,22050.0,820100000000.0
019540,2026-06-19,6000.0,81100000000.0
019570,2026-06-19,296.0,28300000000.0
019680,2026-06-19,979.0,82900000000.0
019770,2026-06-19,3215.0,37500000000.0
019990,2026-06-19,5950.0,58000000000.0
020000,2026-06-19,20950.0,449900000000.0
020120,2026-06-19,3065.0,113600000000.0
020150,2026-06-19,49550.0,2594700000000.0
020560,2026-06-19,7480.0,1540800000000.0
020710,2026-06-19,3625.0,72700000000.0
020760,2026-06-19,902.0,51000000000.0
021240,2026-06-19,88100.0,6234600000000.0
021650,2026-06-19,1994.0,32600000000.0
021820,2026-06-19,11030.0,110300000000.0
022100,2026-06-19,25450.0,3869300000000.0
023150,2026-06-19,4095.0,30200000000.0
023160,2026-06-19,29100.0,752700000000.0
023410,2026-06-19,3370.0,260500000000.0
023440,2026-06-19,521.0,47000000000.0
023530,2026-06-19,182400.0,5159900000000.0
023590,2026-06-19,36900.0,1597300000000.0
023600,2026-06-19,8620.0,138000000000.0
023800,2026-06-19,5440.0,86000000000.0
023810,2026-06-19,5070.0,50700000000.0
023900,2026-06-19,7260.0,91500000000.0
023960,2026-06-19,1025.0,39000000000.0
024070,2026-06-19,1853.0,28400000000.0
024120,2026-06-19,3100.0,35700000000.0
024720,2026-06-19,7860.0,269600000000.0
024740,2026-06-19,2225.0,73200000000.0
024840,2026-06-19,4555.0,189100000000.0
024880,2026-06-19,4110.0,82900000000.0
024890,2026-06-19,3335.0,27500000000.0
024900,2026-06-19,1921.0,62600000000.0
024910,2026-06-19,1603.0,57400000000.0
024940,2026-06-19,2245.0,22500000000.0
024950,2026-06-19,3415.0,42300000000.0
025000,2026-06-19,50000.0,218900000000.0
025320,2026-06-19,4295.0,395800000000.0
025440,2026-06-19,730.0,35600000000.0
025530,2026-06-19,3430.0,51200000000.0
025540,2026-06-19,73300.0,741400000000.0
025550,2026-06-19,2505.0,63900000000.0
025560,2026-06-19,43450.0,221200000000.0
025620,2026-06-19,5940.0,108100000000.0
025750,2026-06-19,1946.0,31400000000.0
025770,2026-06-19,7460.0,279300000000.0
025860,2026-06-19,6090.0,302500000000.0
025870,2026-06-19,2930.0,11700000000.0
025880,2026-06-19,2505.0,41900000000.0
025900,2026-06-19,7500.0,379200000000.0
025980,2026-06-19,4925.0,479200000000.0
026150,2026-06-19,4415.0,77500000000.0
026910,2026-06-19,4680.0,34800000000.0
026960,2026-06-19,24300.0,2422700000000.0
027040,2026-06-19,2060.0,28700000000.0
027050,2026-06-19,1397.0,55900000000.0
027410,2026-06-19,4050.0,387700000000.0
027580,2026-06-19,1571.0,18600000000.0
027710,2026-06-19,1037.0,115500000000.0
027740,2026-06-19,1081.0,34300000000.0
027970,2026-06-19,593.0,112800000000.0
028050,2026-06-19,49150.0,9633400000000.0
028080,2026-06-19,6050.0,15300000000.0
028100,2026-06-19,16220.0,217200000000.0
028260,2026-06-19,515500.0,83597400000000.0
028300,2026-06-19,48100.0,6406800000000.0
028670,2026-06-19,5110.0,2731700000000.0
029460,2026-06-19,32500.0,358200000000.0
029480,2026-06-19,1449.0,86500000000.0
029530,2026-06-19,40800.0,396400000000.0
030000,2026-06-19,18920.0,2176600000000.0
030190,2026-06-19,14080.0,829500000000.0
030200,2026-06-19,53400.0,13458000000000.0
030350,2026-06-19,973.0,15200000000.0
030520,2026-06-19,18850.0,455800000000.0
030530,2026-06-19,24950.0,1927100000000.0
030720,2026-06-19,5750.0,26800000000.0
031310,2026-06-19,980.0,29200000000.0
031330,2026-06-19,16450.0,1644900000000.0
031430,2026-06-19,13750.0,481100000000.0
031440,2026-06-19,42300.0,163800000000.0
031510,2026-06-19,1010.0,28300000000.0
031820,2026-06-19,5450.0,66000000000.0
031860,2026-06-19,693.0,18700000000.0
031980,2026-06-19,114100.0,2460300000000.0
032190,2026-06-19,18810.0,720400000000.0
032350,2026-06-19,16740.0,1332500000000.0
032500,2026-06-19,23250.0,981000000000.0
032540,2026-06-19,3477.0,72700000000.0
032560,2026-06-19,5290.0,89900000000.0
032620,2026-06-19,2975.0,155300000000.0
032640,2026-06-19,14660.0,6222100000000.0
032680,2026-06-19,843.0,17600000000.0
032750,2026-06-19,2810.0,25400000000.0
032790,2026-06-19,1204.0,30900000000.0
032800,2026-06-19,1824.0,22700000000.0
032820,2026-06-19,14180.0,2433400000000.0
032850,2026-06-19,4015.0,66700000000.0
032940,2026-06-19,7170.0,130400000000.0
032960,2026-06-19,11220.0,39500000000.0
032980,2026-06-19,604.0,18400000000.0
033050,2026-06-19,840.0,26700000000.0
033130,2026-06-19,1900.0,70500000000.0
033160,2026-06-19,28600.0,692000000000.0
033170,2026-06-19,521.0,44700000000.0
033200,2026-06-19,2950.0,27200000000.0
033230,2026-06-19,1172.0,59200000000.0
033240,2026-06-19,31950.0,690300000000.0
033250,2026-06-19,4120.0,26400000000.0
033290,2026-06-19,1626.0,91300000000.0
033310,2026-06-19,1309.0,52300000000.0
033320,2026-06-19,3095.0,59200000000.0
033340,2026-06-19,853.0,82700000000.0
033500,2026-06-19,18860.0,565600000000.0
033530,2026-06-19,6530.0,181700000000.0
033540,2026-06-19,926.0,48400000000.0
033560,2026-06-19,3625.0,62000000000.0
033640,2026-06-19,33800.0,779400000000.0
033780,2026-06-19,177600.0,18436700000000.0
033830,2026-06-19,400.0,40000000000.0
033920,2026-06-19,7510.0,214000000000.0
034020,2026-06-19,96400.0,61750100000000.0
034120,2026-06-19,12460.0,231100000000.0
034220,2026-06-19,13210.0,6605000000000.0
034230,2026-06-19,14380.0,1332000000000.0
034310,2026-06-19,11710.0,430400000000.0
034730,2026-06-19,731000.0,52999500000000.0
034810,2026-06-19,5930.0,187300000000.0
034940,2026-06-19,505.0,15600000000.0
034950,2026-06-19,100000.0,454100000000.0
035080,2026-06-19,8090.0,92500000000.0
035150,2026-06-19,10030.0,200900000000.0
035200,2026-06-19,2770.0,27000000000.0
035250,2026-06-19,14990.0,3207000000000.0
035420,2026-06-19,231000.0,36241100000000.0
035460,2026-06-19,2515.0,37500000000.0
035510,2026-06-19,14290.0,199800000000.0
035600,2026-06-19,9600.0,264500000000.0
035610,2026-06-19,3500.0,95700000000.0
035620,2026-06-19,968.0,18000000000.0
035720,2026-06-19,38100.0,16868600000000.0
035760,2026-06-19,35900.0,787300000000.0
035810,2026-06-19,4375.0,282300000000.0
035890,2026-06-19,2180.0,501000000000.0
035900,2026-06-19,54000.0,1918800000000.0
036000,2026-06-19,3305.0,76100000000.0
036010,2026-06-19,11330.0,150600000000.0
036090,2026-06-19,1286.0,50800000000.0
036120,2026-06-19,1571.0,55200000000.0
036190,2026-06-19,32000.0,192000000000.0
036200,2026-06-19,10690.0,327800000000.0
036220,2026-06-19,6150.0,88000000000.0
036420,2026-06-19,4995.0,96200000000.0
036460,2026-06-19,33900.0,3129400000000.0
036530,2026-06-19,49650.0,809500000000.0
036540,2026-06-19,6830.0,1123300000000.0
036570,2026-06-19,277500.0,5978500000000.0
036580,2026-06-19,2455.0,90200000000.0
036630,2026-06-19,8050.0,80500000000.0
036640,2026-06-19,4730.0,77400000000.0
036690,2026-06-19,2885.0,125700000000.0
036710,2026-06-19,4810.0,254100000000.0
036800,2026-06-19,27750.0,252500000000.0
036810,2026-06-19,30050.0,650600000000.0
036830,2026-06-19,41400.0,848900000000.0
036890,2026-06-19,14390.0,317000000000.0
036930,2026-06-19,195600.0,9091700000000.0
037030,2026-06-19,5130.0,130900000000.0
037270,2026-06-19,3595.0,228900000000.0
037330,2026-06-19,1042.0,45700000000.0
037350,2026-06-19,9360.0,142400000000.0
037370,2026-06-19,3465.0,29900000000.0
037400,2026-06-19,794.0,20800000000.0
037440,2026-06-19,4200.0,58500000000.0
037460,2026-06-19,42150.0,687800000000.0
037560,2026-06-19,1991.0,154200000000.0
037760,2026-06-19,2425.0,82000000000.0
037950,2026-06-19,2785.0,47000000000.0
038010,2026-06-19,5940.0,53500000000.0
038060,2026-06-19,849.0,40800000000.0
038070,2026-06-19,4915.0,45700000000.0
038110,2026-06-19,2170.0,89300000000.0
