재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CapitalAdjustments	               자본조정	-116,906,000,000	-60,260,000,000	-60,666,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CapitalSurplus	               자본잉여금	463,680,000,000	463,680,000,000	463,680,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_HybridBonds	               신종자본증권	0	344,567,000,000	344,567,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_AccumulatedOtherComprehensiveIncome	               기타포괄손익누계액	-1,223,673,000,000	-1,103,072,000,000	56,854,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	               자본금	806,793,000,000	806,793,000,000	806,793,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	               이익잉여금	1,618,981,000,000	1,517,405,000,000	1,292,739,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	            비지배지분	0	0	0
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	         부채 및 자본 총계	35,347,237,000,000	34,546,485,000,000	32,869,437,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_PolicyholdersEquityAdjustment	            계약자지분조정	0	0	-1,677,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_BondsIssued	            사채	1,210,212,000,000	299,129,000,000	199,727,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	0	0	91,283,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging	            위험회피목적파생상품부채	550,703,000,000	424,942,000,000	53,139,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융부채	25,516,000,000	432,000,000	19,227,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreLiabilities	            보험계약부채	28,145,079,000,000	28,221,456,000,000	26,417,000,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00117267_NonParticipatingInsuranceContractLiabilitiesOfInsuranceContractsIssuedThatAreLiabilities	               무배당보험계약부채	23,755,866,000,000	23,933,552,000,000	22,255,395,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00117267_ParticipatingInsuranceContractLiabilitiesOfInsuranceContractsIssuedThatAreLiabilities	               유배당보험계약부채	2,925,871,000,000	3,069,774,000,000	2,862,985,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00117267_VariableInsuranceContractLiabilitiesOfInsuranceContractsIssuedThatAreLiabilities	               변액보험계약부채	1,463,342,000,000	1,218,130,000,000	1,298,620,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentContractsLiabilities	            투자계약부채	3,702,749,000,000	3,469,088,000,000	3,058,395,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채 총계	33,798,362,000,000	32,577,372,000,000	29,965,470,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherFinancialLiabilities	            기타금융부채	94,742,000,000	102,596,000,000	85,230,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherLiabilities	            기타부채	17,178,000,000	12,570,000,000	9,117,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherProvisions	            충당부채	39,705,000,000	19,721,000,000	18,771,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan	            순확정급여부채	2,822,000,000	16,302,000,000	6,349,000,000
 재무상태표, 보험 - 연결	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreLiabilities	            재보험계약부채	9,656,000,000	11,136,000,000	8,909,000,000
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CashAndDuefromBanks	         예치금	553,685,441,083	199,033,363,485	604,074,071,462
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_OtherFinancialAssetsAtAmortisedCost	         상각후원가측정기타금융자산	444,672,897,369	460,515,157,611	382,301,970,614
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	44,492,834,685,501	43,524,610,004,699	39,525,209,202,464
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	952,460,504,995	680,224,146,805	1,033,015,982,386
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	         이연법인세자산	769,794,785	537,598,394	486,561,988
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssetsHeldForHedging	         위험회피목적파생상품자산	145,394,910,665	470,313,098,724	291,285,347,820
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산-대출채권	530,913,802,201	1,066,670,381,695	836,352,512,865
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome	         기타포괄손익-공정가치측정금융자산	31,566,745,154,060	31,075,976,372,418	26,107,127,740,156
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	7,772,538,540,474	7,178,726,854,589	8,074,910,697,695
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreAssets	         보험계약자산	34,774,598,623	13,422,443,806	11,342,723,029
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00117744_InsuranceContractAssetsWithOfInsuranceContractsIssuedThatAreAssets	            배당요소가 있는 보험계약자산	0	0	0
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00117744_InsuranceContractAssetsWithoutParticipatingFeaturesOfInsuranceContractsIssuedThatAreAssets	            배당요소가 없는 보험계약자산	34,774,598,623	13,422,443,806	11,342,723,029
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         무형자산	37,408,893,949	34,069,424,121	40,534,844,833
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentAccountedForUsingEquityMethod	         관계기업투자자산	204,246,537,866	115,587,861,702	98,621,410,240
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	         투자부동산	274,328,032,748	301,278,241,785	282,315,063,824
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners	         매각예정비유동자산	1,350,716,000	1,350,716,000	1,350,716,000
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialAssets	         기타자산	32,621,526,199	22,949,017,251	19,925,348,559
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         유형자산	945,609,209,639	923,263,080,459	767,389,181,681
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_RecognisedAssetsDefinedBenefitPlan	         순확정급여자산	19,951,427,866	13,667,762,384	22,885,785,213
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreAssets	         재보험계약자산	975,362,696,979	967,024,483,470	951,289,244,099
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Equity	            자본총계	5,876,286,392,121	5,751,993,105,633	5,478,533,180,669
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	            지배주주지분	5,860,846,756,160	5,737,055,849,532	5,465,769,583,302
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CapitalAdjustments	               자본조정	-17,428,518,953	-17,435,019,660	-17,435,019,660
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CapitalSurplus	               자본잉여금	101,623,120,971	101,623,120,971	101,623,120,971
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_HybridBonds	               신종자본증권	179,195,320,000	283,729,680,000	283,729,680,000
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_AccumulatedOtherComprehensiveIncome	               기타포괄손익누계액	-760,308,814,217	-171,551,538,630	478,384,895,270
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	               자본금	60,312,500,000	60,312,500,000	60,312,500,000
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	               이익잉여금(결손금)	6,297,453,148,359	5,480,377,106,851	4,559,154,406,721
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CatastropheReserveToBeAdded	                  비상위험준비금 적립(환입)예정액	21,426,785,522	31,771,716,796	31,556,345,844
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLoss	                  대손준비금 기적립액	195,650,349,399	60,394,349,736	42,012,461,767
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	                  대손준비금 적립(환입)예정액	256,293,017,136	135,255,999,663	18,381,887,969
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_SurrenderValueReserve	                  해약환급금준비금 기적립액	1,793,089,349,103	1,031,254,904,425	0
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_SurrenderValueReserveToBeAdded	                  해약환급금준비금 적립(환입)예정액	1,183,477,052,931	761,834,444,678	1,031,254,904,425
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_ReserveForCatastrophe	                  비상위험준비금 기적립액	384,383,518,460	352,611,801,664	321,055,455,820
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	            비지배지분	15,439,635,961	14,937,256,101	12,763,597,367
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	44,492,834,685,501	43,524,610,004,699	39,525,209,202,464
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Borrowings	            차입부채	1,797,155,311,695	1,542,175,256,630	1,244,145,655,569
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	57,849,065,231	246,271,358,296	172,449,863,123
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	435,552,605,152	280,734,411,778	366,723,420,154
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging	            위험회피목적파생상품부채	324,382,424,210	211,725,928,262	158,935,510,744
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtAmortisedCost	            상각후원가측정금융부채	411,861,304,812	292,857,852,294	229,227,718,993
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융부채	5,391,009,261	16,672,582,487	324,644,175
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreLiabilities	            보험계약부채	23,735,689,272,607	24,376,393,199,166	21,575,964,736,599
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00117744_InsuranceContractLiabilitiesWithParticipatingFeaturesOfInsuranceContractsIssuedThatAreLiabilities	               배당요소가 있는 보험계약부채	1,539,723,590,603	1,542,454,067,400	1,506,102,459,203
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00117744_InsuranceContractLiabilitiesWithoutParticipatingFeaturesOfInsuranceContractsIssuedThatAreLiabilities	               배당요소가 없는 보험계약부채	22,195,965,682,004	22,833,939,131,766	20,069,862,277,396
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentContractsLiabilities	            투자계약부채	10,891,756,074,550	9,877,036,858,285	9,340,209,124,993
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_LeaseLiabilities	            리스부채	24,090,353,004	25,309,337,893	24,115,831,432
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채총계	38,616,548,293,380	37,772,616,899,066	34,046,676,021,795
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타부채	861,044,733,453	888,994,073,655	905,644,205,357
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Provisions	            충당부채	14,207,268,653	13,967,269,384	28,117,517,347
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan	            순확정급여부채	87,718,644	93,608,631	101,932,585
 재무상태표, 보험 - 연결	[000060]	메리츠화재해상보험	기타법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreLiabilities	            재보험계약부채	57,481,152,108	385,162,305	715,860,724
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	2,089,191,210		
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	32,920,825,236,135	32,493,623,714,996	33,092,023,489,392
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	982,152,854,435	932,184,798,960	1,240,190,271,130
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	81,381,520,037	76,069,043,870	53,376,079,207
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssets	         파생상품자산	31,088,117,074	238,178,210,906	202,094,722,137
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssetsHeldForHedging	            위험회피목적파생상품자산	24,363,558,010	238,178,210,906	170,939,007,688
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssetsHeldForTrading	            단기매매 파생금융자산	6,724,559,064		31,155,714,449
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	2,881,416,520,683	3,586,235,002,201	4,254,293,795,956
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_LoansAtAmortisedCost	            상각후원가측정대출채권	2,160,410,100,779	2,704,957,285,183	3,184,091,927,972
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_OtherFinancialAssetsAtAmortisedCost	            상각후원가측정기타금융자산	721,006,419,904	881,277,717,018	1,070,201,867,984
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome	         기타포괄손익-공정가치측정금융자산	11,663,557,366,015	11,969,183,336,759	11,226,454,380,747
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_SecuritiesAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정유가증권	11,663,557,366,015	11,969,183,336,759	11,226,454,380,747
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	16,948,052,514,530	15,422,585,493,250	15,868,274,468,285
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_OtherFinancialAssetsAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정기타금융자산	45,071,843,688	45,322,973,613	42,640,799,087
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_SecuritiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정유가증권	16,902,980,670,842	15,377,262,519,637	15,825,633,669,198
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         무형자산	28,551,429,868	31,913,694,669	39,871,623,459
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentAccountedForUsingEquityMethod	         관계기업투자주식	78,496,021,501	84,308,538,692	78,659,010,817
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialAssets	         기타자산	93,428,106,685	20,833,711,673	14,925,172,223
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         유형자산	76,853,573,829	78,231,186,234	80,370,414,417
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_ReinsuranceContractsHeldThatAreAssets	         재보험계약자산	37,355,226,946	29,754,048,650	24,241,130,941
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_RightofuseAssets	         사용권자산	18,491,984,532	24,146,649,132	9,272,420,073
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Equity	            자본총계	2,448,095,130,657	2,563,654,662,740	3,015,511,143,606
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	            지배주주지분	2,448,095,130,657	2,563,654,662,740	3,015,511,143,606
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CapitalAdjustments	               자본조정	-371,276,252,895	-371,276,252,895	-371,276,252,895
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	dart_CapitalSurplus	               자본잉여금	181,384,483,840	181,384,483,840	181,384,483,840
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_AccumulatedOtherComprehensiveIncome	               기타포괄손익누계액	-426,639,802,521	-180,303,838,898	407,668,196,084
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	               자본금	990,714,745,000	990,714,745,000	990,714,745,000
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	               이익잉여금(결손금)	2,073,911,957,233	1,943,135,525,693	1,807,019,971,577
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	32,920,825,236,135	32,493,623,714,996	33,092,023,489,392
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_Borrowings	            차입부채	598,648,785,162	499,429,951,306	549,320,998,560
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_BondsIssued	               사채	598,648,785,162	299,429,951,306	299,320,998,560
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherBorrowings	               기타 차입금(사채 제외)		200,000,000,000	250,000,000,000
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	196,428,218,343	208,436,827,097	384,860,417,173
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilities	            파생상품부채	264,301,408,447	318,411,186,469	28,034,775,545
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging	               위험회피목적파생상품부채	203,185,976,418	170,831,332,218	20,110,621,411
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialLiabilitiesHeldForTrading	               단기매매 파생금융부채	61,115,432,029	147,579,854,251	7,924,154,134
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	ifrs-full_InsuranceContractsIssuedThatAreLiabilities	            보험계약부채	26,996,698,255,523	26,248,411,835,353	25,645,533,710,571
 재무상태표, 보험 - 연결	[085620]	미래에셋생명	유가증권시장상장법인	651	보험업	12	2025-12-31	사업보고서	KRW	entity00112332_OtherInsuranceContractLiabilitiesOfInsuranceContractsIssuedThatAreLiabilities	               기타보험계약부채	23,060,000,450,771	22,125,623,330,772	21,654,640,815,292
